latent_dim_1,latent_dim_2
-0.015506804,-2.0148652
-0.015152037,-1.7838671
-0.015420809,-1.6694547
-0.03482558,-0.32265973
0.027234107,0.82283056
-0.013293862,1.7372174
0.027616292,0.66654176
0.024835452,0.3990091
-0.02927284,-0.3618194
-0.015429169,-1.424061
-0.03938873,-0.4743396
0.025107548,0.437662
-0.046801955,-0.7345572
-0.026061758,-2.1783113
0.027305454,-1.5175891
0.010901034,-1.9127443
0.01661262,-0.8476778
-0.039846137,2.0576894
0.009728253,1.1125191
-0.03168544,0.13540001
0.023883954,-1.6578704
-0.056920573,-1.007621
-0.03302315,-0.42436957
0.022995472,0.4208706
0.026489973,0.6410725
-0.059139013,-0.9851848
-0.035561338,-0.42850333
-0.052472964,-0.5330634
-0.045608044,-0.46037608
0.032598093,-0.12260345
-0.020650893,-1.3294611
-0.011472195,1.5750487
0.022726864,0.48034233
0.020025194,-0.6977754
0.0036102682,0.34946012
0.0185529,1.2126278
0.0004964173,1.2350773
0.01883912,1.2639127
0.037478387,-0.26710516
0.0113502,1.2217107
-0.02972129,-0.029722167
-0.051738605,-1.1895813
0.05823201,-0.20394072
-0.053522035,-1.0438672
0.027478516,0.5156406
-0.033409387,-1.0512823
0.008244395,1.300004
0.020838618,1.2366953
0.010330543,0.31248742
-0.0062046796,0.11582643
-0.01950945,-0.9253375
-0.030336052,-0.3760565
-0.01661323,-0.8461331
-0.022797108,-1.3123648
-0.0130761415,-1.0379802
-0.018862858,-0.28148383
-0.015755013,-0.98164636
-0.023306489,1.7718313
-0.030927971,1.9194894
0.013360068,0.02427553
-0.0281021,-0.2082885
-0.0097485185,-1.5909086
-0.01600121,0.16377085
-0.012415141,-0.22839034
-0.0053282976,0.23574486
0.012537941,1.0947884
0.056913912,-0.23718372
0.0016491562,1.3141166
-0.0064842254,1.8057038
-0.0583826,-1.0136117
-0.009388432,-1.0886062
0.028766483,0.78485554
0.017214403,-0.7710686
-0.028631806,-0.06980435
0.011630312,0.7384936
0.03957483,-0.22408092
-0.021241412,-1.2016418
-0.03454213,0.04233063
-0.05036597,-1.1773027
-0.02060832,-2.08103
-0.0013903081,-0.16807124
-0.023123503,-1.328152
-0.02204606,0.19335268
-0.015908286,-1.0085685
0.02632247,0.48231328
-0.027291402,1.9091924
0.02141422,1.2611185
-0.04977131,-1.1279347
0.017094374,1.364531
0.023313254,-0.87735265
0.034903854,-0.0888853
0.026068255,-0.011580602
0.0020587891,1.338897
0.02471511,0.5219755
-0.0317875,-0.43374014
-0.0240518,0.1798499
0.05972995,-0.26837116
0.0010169297,-0.2101467
-0.049007595,-0.7419043
-0.03044939,0.037146
-0.04108852,2.0868216
-0.046059296,-1.1691238
0.023555174,0.59266776
0.050756797,-0.15696663
0.034031317,-0.4659304
-0.01234737,-1.9756675
0.014773741,-1.0583432
0.004024178,0.9622307
0.010536417,1.0950314
-0.005007699,0.27066928
-0.0011200756,1.8773215
-0.018521428,-0.8865296
0.0052356124,0.049266882
-0.015180305,-1.0327766
0.013956308,0.032035656
-0.0017768145,1.41081
-0.035381168,-0.0908472
0.0025071055,0.056372456
0.025924593,0.4555413
-0.03448595,-2.228142
0.025351778,0.49780166
0.02505456,0.41749054
-0.014414534,-1.7483453
-0.002232954,1.2752006
-0.026771426,0.15786989
0.02495119,0.41729844
0.0025557876,0.033100072
0.019104004,0.6641706
0.028647617,-1.4294413
-0.004777372,1.4025228
0.026119322,0.43546718
-0.032146648,-2.193886
-0.0360094,2.034227
-0.018449262,-0.09059763
-0.027915493,-0.29099965
0.04302664,-0.3826375
0.026433945,0.41155142
0.038013145,-0.085448705
0.022585094,-1.599488
-0.009601399,-2.1145654
0.027602777,0.63731354
0.025901869,0.76008594
0.011987016,0.32607692
0.004580319,0.92105365
0.0044840574,1.2741914
0.015274808,-0.096001334
-0.04078485,2.1332157
0.028308734,0.81188226
0.025581121,-0.8637597
-0.030417696,-0.035777792
0.052885383,-0.20496988
-0.021348566,-1.0087742
-0.045534775,-0.77038753
-0.013214976,1.6500435
-0.048510477,-0.78148735
-0.013929874,0.18619917
-0.015616715,0.19244094
-0.058594212,-0.9363738
0.023539335,0.6285709
0.022176966,-1.2455351
0.026082128,0.67414534
0.01997812,0.43986726
-0.0011827499,0.085805275
0.027138546,0.53647494
-0.010103285,1.5025244
0.021162674,0.36461365
-0.023119524,-1.308288
-0.011832058,1.3997141
-0.04026003,-0.9155327
-0.056929737,-0.7823422
0.015262112,0.410344
-0.022330984,-1.3379749
-0.05553101,2.349238
-0.036306143,2.061639
0.0078104734,1.1466961
0.02694285,-1.6365691
0.038463816,-0.15116177
-0.048460692,-0.524947
0.011794016,1.2741436
-0.009842396,0.19808248
0.018949285,0.6109485
-0.0013646036,-0.23970288
-0.01316084,0.11032259
0.0060869157,1.2071041
-0.058519825,-1.0130931
0.0046804845,-1.6867476
-0.008169159,1.4927114
-0.021561518,-0.04875001
0.025840834,0.618369
0.054413646,-0.33278972
-0.0210661,-0.9549216
0.03381248,-0.64173466
-0.012872532,1.5785161
-0.013167143,-0.20770317
-0.054250762,-0.76541466
0.01867491,-1.2136806
-0.0047137886,-0.23151833
-0.048522905,-1.117547
-0.03448552,0.029701922
-0.015975922,-1.4326669
-0.04082887,0.07594305
-0.024932176,1.8889263
0.00647828,1.5762368
-0.052495807,-0.7452944
0.025784016,-0.09125478
0.024710402,0.69354063
0.021024242,-1.4365497
0.039543554,-0.6518953
-0.043970615,-1.3412213
0.013652027,-0.794338
-0.047822207,-0.7580023
-0.04329212,2.1137886
0.014040381,0.68089485
0.01580806,1.3917774
0.026674971,0.72882366
0.01591508,-0.208314
0.019482538,-0.18153892
0.027970597,0.7862655
-0.004459679,1.1031464
0.019900784,0.90715885
-0.030225724,-1.4507164
0.027955785,0.8411659
0.001057893,1.4237063
-0.005974099,0.082418814
0.018181682,1.2400357
0.015222445,0.008475961
-0.0144164115,1.788883
-0.003643006,1.9229634
-0.026750624,-0.28977913
-0.05322519,-0.6859348
-0.02594915,-2.1108334
0.022374958,1.2058783
-0.0136831105,1.6923782
-0.003565237,1.3848366
-0.009979144,0.1560638
0.019662187,0.6693617
-0.007644579,1.202901
-0.04566939,-0.5670239
-0.030738369,-0.0384329
0.023302421,-0.8938142
0.02620779,0.594362
0.027663574,0.7641028
0.020684838,-1.4561381
0.035724208,-0.06607265
-0.0059526414,1.4192544
-0.04378213,-0.7667118
0.0040901005,1.2557335
-0.01644133,0.16422085
-0.034889385,0.04022501
-0.0024943352,0.07473127
0.015041724,0.34439456
-0.015336573,1.8043096
-0.057513267,-1.0778091
0.035895675,-0.66246015
-0.029025793,-0.2863366
0.0045217276,1.1420436
-0.012444824,1.6521868
0.019811511,0.567225
0.014886647,0.023092385
0.021915644,1.1470443
-0.03799127,2.0855908
0.021138474,-1.4707959
0.025929779,0.4798141
0.027751133,0.7720615
-0.03528008,-0.98970175
-0.01853627,-1.3957123
0.0048087984,1.32072
-0.0009086579,0.084932916
0.045053095,-0.2935632
0.028227627,-0.7675565
0.037731066,-0.10675457
0.024105743,0.3890559
0.024271786,0.4017796
0.017303154,0.47401214
0.02630955,0.5926365
-0.0474319,-0.48906374
-0.05035211,-1.1397735
0.024715215,0.74518526
0.025508314,0.5388831
0.009354532,0.031718668
-0.042411104,-0.5084378
0.024073973,-0.6703796
-0.03205748,0.13216494
0.0275352,0.54374546
-0.010742113,0.12877044
0.015823945,1.3494657
-0.022706762,-1.102348
-0.0034095943,1.1008773
0.020434171,0.45204592
0.019883111,0.60014534
-0.06253651,-0.9198259
-0.010870412,0.14756134
-0.041140303,-0.5594663
-0.02724427,0.15727259
0.026073456,0.4355715
0.0051203966,1.1765887
-0.0033591986,1.3838606
-0.026750311,-1.02572
-0.036510542,-0.106224924
-0.0049847513,1.0077692
-0.05720657,-0.69525355
-0.0077997744,1.3548067
-0.03660457,-0.9758771
-0.009681597,-1.079402
0.012323976,1.4407382
-0.05160685,-1.1315448
0.018971547,0.0059441403
0.0351049,-0.8626987
-0.018830448,-1.2755005
-0.032484964,-1.0624222
-0.02802758,0.1686036
0.036188215,-0.24294472
0.0013664961,1.408394
0.021481216,0.8018742
0.058515444,-0.24640734
-0.047739908,-0.8019082
0.004190773,0.2865684
0.025998145,0.65228605
-0.029525325,-0.39210838
0.02013202,0.420793
0.019913614,0.5454993
0.002773121,1.4342495
-0.011003599,1.7340777
0.014996454,0.34048796
-0.034814313,-0.32599908
0.034180716,-0.8550709
0.002525106,0.30634272
0.003034398,1.3370458
0.015084252,-0.06325584
-0.034152776,-0.31167555
0.027097628,0.7285017
-0.03300576,0.057125792
-0.020049214,-0.9203731
0.026145458,0.60053545
-0.022784695,-1.4029412
0.028559625,-0.064421795
-0.015567616,-2.0182307
0.020587564,-0.012053624
-0.025165975,-0.20184001
0.027730316,0.7566993
-0.05173245,-0.7158323
0.02373834,-0.83800083
0.024883375,0.39010906
-0.014619604,1.7767413
0.031417742,-0.1334508
0.035232738,-0.09665755
0.027985096,0.7912509
0.042400956,-1.118687
-0.020329282,-1.0492662
0.026408717,0.6223564
-0.01010555,-1.508778
0.016190246,1.4515982
-0.019473776,1.804615
-0.05499907,2.3388417
-0.01939252,-1.2352853
0.021012157,-0.09288156
0.023105085,-0.054778863
-0.0075226873,1.5476711
0.01662378,-1.4341244
0.024764821,-0.015101239
-0.047599897,-1.261794
-0.030080914,-0.02865598
0.026100501,0.4725582
-0.016618446,-1.2102815
0.01980564,1.2308793
0.052604035,-0.21075018
0.026737466,0.71108127
-0.036583528,2.069567
-0.02700068,-1.2684926
0.045671925,-0.3198017
-0.010494828,0.067817174
0.016179606,0.01971825
0.0022839457,-0.27786165
0.018997565,0.36526185
0.023519978,-0.19992763
0.0034334362,0.31595004
-0.007212922,-0.99947155
0.025441676,0.62728715
0.019722119,-1.3810488
0.019420415,0.6566976
0.026153207,-0.63457215
0.0051360875,1.5922828
-0.0010175556,0.29620492
0.013707027,0.7043166
0.019666508,-1.430557
0.002155602,0.97274864
0.02232185,-0.9525798
0.0014448315,-1.0281715
0.023462147,0.37781984
0.017527431,0.5566086
-0.022641644,-0.94149673
0.027871102,0.8658298
0.01822932,0.9889535
-0.050283268,-0.63959754
-0.05262886,-0.5144943
0.0005906373,1.3581524
-0.027873784,-0.025865506
0.01168634,0.32322592
-0.0133754015,0.15700114
0.026339352,-0.84359384
-0.010162845,0.19532903
-0.03503214,0.03921109
0.0044993907,0.947032
0.027158216,-0.15739194
-0.019077003,-1.4304799
-0.035971865,-0.08981371
-0.022968963,1.8112341
-0.0115389675,0.20263313
-0.021450594,-1.7972578
0.014611021,0.32769394
0.027359128,0.75879806
-0.03534247,-0.1087246
0.0115648955,0.30922192
-0.008567542,0.21349673
-0.033133835,-1.0510534
0.03234026,-0.2991947
-0.04368034,-0.39666986
0.03386815,-0.2854439
-0.02972342,-0.13816424
0.012202442,0.32885426
0.015677005,0.68331325
-0.05984904,-0.8625285
-0.016237572,-0.11086222
-0.036573812,-0.9711881
-0.04859723,-0.811999
-0.028075114,-0.0032152943
-0.0043659806,1.1184018
-0.006706491,0.97894955
-0.027544275,-2.133511
-0.02193378,-0.276649
0.025918454,0.77380735
0.014681146,1.024107
-0.04813917,-0.8251994
-0.012448803,1.3988123
0.015854046,0.5374536
-0.01637809,-1.2178332
0.018459484,0.53709906
-0.0032821149,1.514517
-0.022357255,-1.4338989
0.011980996,1.0516752
0.023152351,0.38607228
-0.035949662,-1.0580798
0.0064631402,0.044812564
0.02624385,0.709317
0.0131352395,0.3202873
-0.043168902,-0.42331028
0.023219123,1.2325808
-0.01684019,0.17047976
0.0073762834,1.178883
0.02540271,0.46178567
-0.0028150082,1.3528887
0.028364122,-0.1593947
-0.060817376,-0.98829186
-0.055029362,-0.7451313
-0.029060796,0.17051147
-0.043116733,-1.3228289
-0.031704247,0.026195303
-0.03226076,0.14076835
-0.041208208,0.09027451
0.021557823,0.76563174
-0.040002406,-0.9324271
-0.024164274,1.8155092
-0.009000748,0.22383267
-0.025831684,1.9892564
0.012398198,0.7298221
0.024714187,-0.869487
-0.030273736,-0.039066907
-0.017959982,-1.4159209
0.016472727,0.020092823
-0.026277244,-0.24987118
-0.044247225,-1.2934077
-0.00042399764,1.3912972
-0.02870287,-0.2815889
-0.021720707,0.14911659
-0.04686348,-0.7734303
-0.016772956,-2.14381
-0.03101331,-0.27491766
-0.054099396,-1.0504997
-0.027262807,-0.33955282
0.0052831024,1.285865
0.011580661,1.1314571
0.03360203,-0.85886925
-0.0009290278,0.8628617
-0.031942606,0.14401433
-0.0021284372,0.2822724
0.0036066175,1.1906598
-0.018242538,0.17050958
0.06413028,-0.25421262
-0.05170621,-0.62683773
0.002694711,1.395532
0.055932015,-0.20750956
0.027555957,0.6126506
-0.05058855,-0.6133464
-0.02236019,1.8027679
0.012463808,1.4192256
0.021510318,0.67997926
0.019963354,0.5309979
-0.018024191,0.16056137
-0.012083963,0.18589647
-0.027274296,-0.2652048
0.0046356916,0.27376515
0.027084023,-0.67328876
0.02780427,0.65134907
0.027848423,-0.13766783
-0.054547116,-0.6299335
-0.014520675,0.18344116
-0.05454822,-0.47870505
-0.0083051175,0.22562824
-0.029547498,-0.113365114
0.003573984,1.2833505
0.027648404,-0.102270275
-0.055388123,-0.5509685
-0.021566719,-0.08452412
0.02336353,1.2557578
-0.038773596,-0.47708452
0.025368333,0.5158663
0.026745707,0.41498834
0.0075722337,1.1533185
0.0102059245,0.31822747
0.04135734,-0.21399707
0.022566155,-0.0031141732
-0.0031992197,1.099335
-0.0043096244,-1.2001635
0.0032187551,1.3013021
-0.019111484,-0.08354353
0.006427601,1.2200592
0.0055535585,0.94015217
0.034922555,-0.28098583
-0.045928463,-1.2375015
0.025105625,0.4571489
0.048076093,-0.36612386
0.01579395,0.9791499
-0.042141497,2.225705
0.015029103,-1.0030162
0.019888863,-1.3590814
-0.04493393,-0.5287562
0.0155787915,0.9154759
0.025090456,0.4099508
0.023173317,1.1147175
0.0437669,-0.5511815
0.028958574,-0.06303963
-0.0076091886,0.2155962
0.016866684,1.3110942
0.011218324,0.038997173
-0.008335903,1.4838846
0.010263264,1.1551712
0.0025794208,1.4449003
0.020302892,0.49054056
0.013333797,0.33769542
-0.029629499,-1.4311475
0.02630499,0.5219921
0.013921693,0.027969427
-0.027424812,-0.018902399
-0.016560957,1.7462786
-0.032683253,-2.2511306
-0.009800553,0.23535936
-0.04093191,2.08303
-0.054298505,-0.7116161
-0.03314595,-1.4331473
-0.024459094,-0.19962153
-0.031141862,-0.02053637
-0.036727145,-0.10133007
-0.029357105,-0.045992505
-0.030659735,-0.11090858
0.020182759,1.264773
-0.016122654,1.6231267
-0.022456601,-0.9891612
-0.004125312,0.07808795
0.019509032,-0.7111115
-0.030541405,-0.034436192
-0.017803997,-1.3520654
0.023586392,0.71673745
-0.00035822392,1.1368979
-0.033372864,-0.10488072
0.015120804,1.3479476
0.027593717,0.7531312
-0.053830177,-0.6300895
0.03425899,-0.75942147
-0.0018931031,1.8057986
0.0023127496,0.045008168
-0.03697601,-0.95709324
-0.0022687316,1.3056849
-0.040633366,2.1847093
-0.025693193,-0.16097488
0.0023008585,1.2017435
0.020207375,0.9070612
0.019655436,0.43988663
-0.03241758,-0.06306869
-0.0048929453,1.1425852
-0.0003451407,1.116481
-0.016719013,-1.6970451
-0.032529324,0.02805125
0.023857847,0.38534474
-0.04613273,-0.78581417
0.028871343,0.84645945
-0.043976963,-0.3829034
0.0058086067,1.5548155
-0.024170756,1.8077933
-0.0126784295,0.1683306
0.021981627,0.5873748
-0.04974848,-0.45007038
0.01021862,0.31682682
0.025957257,0.65962505
0.024145678,0.4259867
-0.067073286,-0.87859315
-0.0037932396,0.27011704
-0.0013634264,-0.9865718
0.025638849,0.5742045
-0.018605009,-1.3504068
-0.0032294989,0.086933285
0.012034133,1.1062949
-0.010746777,0.12931688
-0.059757724,-1.0200276
0.018502742,0.8562943
-0.0033882558,1.2345885
0.01186344,0.7452035
-0.03736773,-0.52986926
0.014734462,-0.22059081
0.00022238493,-0.23762594
0.023837209,0.45387375
0.02077064,0.7270759
-0.0029779822,-1.0315881
0.022599787,0.6968911
0.0369561,-0.052574575
-0.025979951,-0.17304151
0.009417623,-1.5125772
0.015665188,0.3446716
-0.050948665,-0.8260198
0.010834366,1.1349708
-0.0040805936,0.2762568
0.018743575,0.6811506
-0.00974527,1.6166229
0.03463535,-0.10038641
-0.017908245,0.15955006
0.030437872,0.002211037
0.022056222,-1.4599679
-0.035896257,0.11035947
0.03531678,-0.21374062
-0.034355655,-0.35534424
0.014704302,0.3982318
0.017416745,-1.0941925
-0.012265861,0.15109763
0.0055248886,0.29191524
-0.048353925,-0.8368476
0.03205502,-0.77313566
0.017245322,-0.1714323
-0.010915801,-1.8067819
0.010792449,-1.4369998
-0.04396236,-0.8810886
0.022768363,0.48236334
-0.013676256,-1.0448759
-0.025125012,-0.1418697
0.0047553033,1.1803665
-0.026078463,-0.21639724
0.020176321,0.35843062
-0.017192572,-0.86264545
-0.011049017,-0.30163932
-0.03626418,-0.09409523
-0.020498425,-0.9929455
-0.002358988,1.073284
-0.037993044,-0.43566167
-6.8962574e-05,1.4363745
-0.0059217513,1.4432465
0.01494427,-0.7517782
0.021304011,-0.8340638
-0.048328564,-0.8033201
-0.03371328,-1.0520504
0.019300684,0.011925686
0.026083022,0.7962838
0.005439535,1.5839287
-0.054906562,-0.7659559
-0.03957194,-0.5381353
-0.0039654225,0.10783183
0.02066192,-1.2245709
-0.008681521,0.21093763
-0.06012793,-1.0352916
0.0008212328,1.4211602
0.016215295,-0.971043
0.023238093,-0.99112415
-0.03593427,-2.243956
0.012528941,1.22833
-0.008598462,-0.30547214
-0.047924742,2.3780403
-0.04747893,-0.70183796
-0.00061416626,1.7873554
0.0397193,-0.22368196
-0.057512417,-1.011169
0.03709455,-0.86367875
-0.0072918087,-1.0620404
-0.0059843063,1.5660912
-0.027666286,-0.011230181
-0.016645014,1.8418186
0.065839775,-0.24220541
-0.029043317,1.8926369
0.011076644,0.32220602
0.022204116,1.1318026
0.021716356,-0.0054130144
0.024012074,-1.4517847
-0.0032580942,1.2687528
0.0043550134,1.359427
0.014562845,1.4473304
0.018751025,0.015514236
-0.043285757,-0.857518
-0.031450227,0.08464268
-0.013467789,0.1626454
-0.0566791,-1.0309365
0.026328743,0.4256559
0.03465371,-0.68460596
0.026030406,0.66223913
-0.058593288,-1.0193686
-0.03129515,-0.048745576
-0.0109740645,-1.5666085
-0.020277023,-1.5743114
-0.027914554,-0.26009017
0.05186519,-0.3726793
-0.03185466,0.1315073
-0.030739829,-2.1713126
-0.015627205,-1.4233972
-0.029062212,0.16796191
0.017622888,0.70877147
0.00035697222,0.26239842
-0.007381588,1.4725705
-0.057150036,-0.7617595
-0.0466377,-0.77718776
0.0058827996,1.5471948
0.013999358,0.33301097
-0.0014278889,0.9047736
-0.030680671,-0.10479148
-0.010324553,0.14120598
-0.039396435,-0.52147746
0.00040841103,0.33245593
0.024397701,0.39968944
-0.052645817,-0.50283444
0.0071070194,1.5209193
0.017862841,0.56128454
-0.022146806,-2.1300797
-0.030375168,-0.3041572
0.025929764,0.5722742
0.009039849,0.3080839
0.009042814,1.127687
-0.024863929,0.11871758
-0.027794287,-1.4903952
0.021865204,-0.6791245
-0.0417334,-0.40649104
-0.031096175,-0.04040368
0.021037221,-1.3425704
-0.046523854,-0.7525996
-0.06320563,-0.9648004
-0.030828044,0.0046349466
-0.03426087,-1.0683545
-0.03255181,-1.0753782
0.020118356,0.5819529
-0.03081131,-2.2144995
0.018494263,0.5542412
-0.028481603,-0.01970008
0.005869046,1.5496689
0.022635862,0.4769203
0.019414231,0.43397802
-0.013598546,1.6687481
-0.023467407,-1.2480661
0.03415312,-0.8509207
-0.01706788,-1.3068734
-0.02517508,1.9751143
-0.029032439,-0.28293723
-0.041190118,2.085163
0.029856026,-0.056583963
-0.005458206,1.0228895
0.012699857,-1.4493834
-0.046171695,2.1563003
-0.061354905,-0.6373589
0.02736397,0.5389572
-0.059409454,-1.013048
-0.028956562,-2.1644697
-0.028620169,0.13730386
0.029531106,-0.06343495
-0.035431772,-0.10858883
0.00032697618,0.0648809
0.0019820929,1.7686778
-0.036085412,-0.0961297
-0.009383425,1.7137659
0.049903363,-0.30060512
0.006906122,1.5088905
-0.053886488,-0.6138885
-0.05920954,-0.57617646
0.02752179,0.5359988
0.023725525,-0.026874851
0.020980507,-0.03461595
0.006872043,1.1916348
0.027797744,0.73151124
0.0072966814,1.5260236
-0.030564085,-0.3307755
0.0069408715,0.010122845
0.002115652,0.31517375
0.02243054,-1.456132
0.027128711,0.6585381
0.020013407,0.55979043
-0.035999343,-0.10341498
-0.0140939355,-1.0492749
0.012463033,0.327353
-0.05391687,-0.5136072
0.0070567727,0.38629895
0.0247626,-0.8384582
0.019124493,0.5505568
0.027551517,0.7604695
-0.029063106,-2.14602
0.0241317,0.43183625
-0.0010187328,-0.120984815
0.019519314,1.2314411
0.027673125,0.8035734
-0.0021596402,1.8647573
-0.0027691424,1.7191848
-0.017395362,-0.88131547
0.004235849,0.3242936
-0.004722625,1.1191097
0.014511675,0.3365751
-0.004303679,-1.1396999
0.026781604,0.68872654
0.010347277,0.03052127
-0.014672324,1.5973917
0.027813613,0.8026896
-0.011350095,-0.23208421
0.02770032,0.7544074
-0.015668824,-1.2714683
0.037165895,-0.6342197
0.0158654,-0.016102817
0.025455937,0.42790443
-0.008398756,1.5550749
0.02973117,-0.005042255
-0.00972715,1.5142097
-0.0021715164,0.91466504
-0.003482461,1.8828537
-0.016754761,-0.30499232
-0.021675125,0.19416465
-0.011850163,1.7187625
-0.05046141,-1.0822343
0.0049889684,0.34035444
-0.015913546,0.22651215
0.027291566,0.7394612
0.009252816,-0.11961826
0.026109606,0.64563733
0.018144771,0.5336865
0.00655967,1.177779
-0.018776745,0.19561562
0.024366736,0.0040084105
-0.0033357888,-0.24718231
-0.007775098,0.21696173
-0.038168415,-0.5438483
-0.03146924,-2.1810658
0.00037550926,0.019710498
-0.040663138,-0.3627485
-0.04118137,-0.4033773
-0.04582709,-0.6966474
-0.057076603,-0.7503866
0.02669856,0.6957587
0.015555933,1.0189946
0.025679708,0.4864807
-0.04076703,-0.8811287
0.01962851,-0.9469406
0.022092074,1.2579072
0.0072659105,1.5254242
-0.018061146,-0.96809566
0.026546761,0.6319285
-0.029623225,-0.043224677
0.0123280585,0.029723775
-0.05231832,-1.1814216
-0.03752801,-0.09501461
-0.0077298433,1.5948697
-0.007062599,0.9625567
-0.0034482032,1.1014819
-0.01690799,-0.24952361
-0.011099011,1.6768119
0.021425486,1.0722843
-0.03293869,-0.32419938
-0.023706183,-1.265896
-0.02530931,-0.2707339
-0.05335754,-1.1615188
0.034091204,-0.8538359
-0.009015486,1.50444
-0.028358921,-1.503982
-0.053942785,-1.1163338
0.0060551763,-1.5409452
0.0121895075,0.753867
0.00028720498,0.9350383
-0.036843732,-0.09282859
-0.0064347982,0.11773619
-0.04684922,-0.7428972
-0.028073922,0.008273527
-0.031294078,-0.044492215
-0.0037493408,0.24002601
-0.008285582,1.4847988
-0.0057366937,0.051885843
0.01988174,1.3044645
-0.028583452,-1.0786548
-0.014619634,1.8026001
0.004733637,1.6963234
-0.032355055,-1.1388223
0.018342137,0.568124
-0.017567486,-1.3438219
0.0148255825,-1.3853867
0.013286054,0.6672311
-0.02883108,-1.045229
0.004729137,0.32804447
0.046468914,-0.18565021
-0.012063786,1.7693021
0.035507113,-0.0999788
-0.06174293,-0.8802966
-0.05297509,-1.1092635
0.037041068,-0.85022146
-0.0394603,-0.38249493
-0.051082715,-1.217908
0.02589114,0.48643786
0.01896149,0.45340514
-0.050442338,-1.1100578
0.023158818,1.2478502
0.024736807,-0.65557027
0.018359885,0.99616873
0.0014243424,1.6655496
-0.014082223,1.7240995
0.005456075,1.7089691
0.03126897,-0.16049296
0.021132156,-1.4703743
-0.010848001,0.17155395
-0.0032576174,0.24840666
-0.012205109,0.19507656
-0.0025195628,1.8628188
-0.03543654,0.12204355
-0.0017601103,1.8086534
0.004861325,0.04853897
-0.027488261,-1.5271136
-0.0062063634,0.22481324
0.03500308,-0.5612434
-0.005548939,1.1156207
-0.05973439,-0.97829473
-0.032102764,-1.0719678
-0.0505542,-0.4606915
0.0044836253,0.9312935
-0.020965382,-2.0577006
-0.060621887,-0.63020736
-0.05090338,-0.69214046
-0.049164295,-0.5995379
0.027743533,-0.13682984
-0.060756817,-0.9502604
0.025405347,0.73768145
-0.036905065,-0.9945231
0.04687521,-0.20013562
-0.055965334,-0.66584784
-0.015523404,-0.9812533
0.005385101,1.5876954
0.023369804,-0.15798828
-0.031615496,-0.058144405
0.053837523,-0.17245187
-0.017666563,1.782176
-0.020807788,-0.31862175
0.036241636,-0.22502752
-0.0067237765,1.4651618
0.0056402087,1.5484309
-0.027231038,-2.1359124
-0.021363646,-1.3221078
-0.00062310696,1.86511
-0.030316308,-0.39729905
0.060684443,-0.3235802
-0.0505511,-0.6356645
-0.039988026,0.111021616
0.013821974,-0.024305314
-0.032190457,-0.12976587
-0.011693671,1.7589487
-0.024825722,-0.2799403
-0.0057292283,1.1068647
-0.039744496,-0.5303477
-0.039394975,-0.5118496
0.014384359,0.98352695
0.003886357,0.022598203
-0.026921257,-0.303829
0.009991795,1.3064163
0.018803805,0.3514073
0.029069573,-0.62375015
-0.038052306,-2.2723877
-0.006602749,0.2261831
-0.0006199032,1.1674454
-0.046154052,-1.2498561
-0.056886345,-1.0401353
0.034497723,-0.06552825
0.018094376,-1.4330502
0.012894511,1.0742922
0.02789928,0.8013215
0.025094017,-0.07956763
-0.023718491,-1.1637347
0.019249663,-1.0190703
-0.0148791075,0.14754651
0.007123843,0.84727347
0.023030683,1.0557053
0.020140857,0.5700521
0.017606288,-0.019222373
-0.019311726,-0.02369826
0.024984583,0.43056977
-0.037543267,-1.0294275
-0.013573915,-1.9928913
-0.0002284199,1.1304561
-0.053588867,-0.74712217
0.031013295,-0.010588341
-0.03171517,-2.1986578
0.013039857,1.2229183
-0.015319034,-0.9597036
-0.0041941106,1.7343079
-0.023085907,-1.180891
-0.0045960397,1.4182479
0.022265777,0.017067026
0.0030168444,-0.22376539
-0.02035506,0.14180635
0.04900202,-0.3079847
-0.022010833,-0.055921443
-0.00341779,0.8813634
0.020914033,-1.2297175
0.021861881,-0.051680855
0.026282296,0.6912789
0.027734727,0.81864935
-0.009944305,1.6583078
0.047404423,-0.20921451
-0.00033064187,-0.2387954
-0.011723295,-1.5301054
0.030401915,-0.6396107
-0.058853835,-0.9870166
0.018380612,0.012550468
-0.035154432,-0.38384873
-0.01594834,-0.9950127
0.026931942,0.54892087
-0.025612667,-1.0679353
0.026782364,0.42859858
-0.0032777041,1.218915
0.0015241802,1.3618189
-0.030026585,-0.31732154
-0.055112377,-1.106307
-0.01651378,-0.98769945
0.037167117,-0.20203936
-0.014899403,1.823254
0.023543984,0.43245566
-0.011649445,0.235403
0.002477929,0.051478207
-0.010789573,0.19359761
-0.018551111,-1.6194582
-0.009679377,-1.0874062
-0.035651416,-0.3987068
0.027571306,0.67850953
-0.031392485,-1.1310047
-0.038196847,-0.9890708
0.024820015,-0.00950574
0.014324263,0.7021735
0.02437304,0.3819936
0.0035269558,0.98311967
-0.019164741,-1.100101
-0.026169613,1.8945508
-0.036202952,-0.084483065
-0.017613187,-1.4439678
-0.015297338,-0.96886224
-0.05936593,-0.8570502
0.036905155,-0.6745369
0.027446777,0.77184516
0.0051754713,1.6938871
-0.0026323497,0.24690558
0.019126147,0.46106303
-0.015639916,-1.7548131
0.040074408,-0.08788321
0.014342874,0.3471148
0.022225648,-0.14775887
-0.023657054,0.18775946
-0.012150049,-1.4547765
0.027464792,0.8994681
0.023931816,1.109467
